invoice_id,Client,Company Code,Fiscal Year,Document Number,Line Item Number,Assignment Number,Billing Number,Customer ID,Customer Name,Currency Code,Amount,Document Date,Due Date
9317,001,6000,2023,1000020733,002,INV100000000006222,6661849518,TAE8255972,Lumen Power Technologies,EUR,375721.09,20230920,20230927
9318,001,1000,2013,1000025196,001,INV100000000033562,1970040707,ABL2462450,Kim & Choi Electronics,EUR,40549.92,20130920,20131007
9319,001,1000,2009,1000001157,001,INV100000000040181,7438250783,NVA0018948,Liu & Chao Engineering,NOK,502084.25,20090920,20091001
9320,001,4000,2004,1000032868,001,INV100000000051410,3848124005,EVP4571878,Renault & Fils SARL,EUR,50231.3,20040920,20041003
9321,001,1000,2005,1000006252,001,INV100000000003175,9972115274,MTU0130847,Ivanov & Sons Engineering,USD,210249.21,20050920,20051005
9322,001,1000,2024,1000013644,001,INV100000000032952,6953798386,CZR7214715,Patel & Sons Pvt. Ltd.,USD,211025.73,20240920,20240924
9323,001,1000,2024,1000041167,001,INV100000000004887,8297462837,CZR7214715,Patel & Sons Pvt. Ltd.,USD,341871.94,20240920,20240925
9324,001,1000,2024,1000009302,001,INV100000000022534,5026598353,CZR7214715,Patel & Sons Pvt. Ltd.,USD,123201.44,20240920,20241013
9325,001,7000,2001,1000008753,002,INV100000000003717,3249206708,JVE9656627,Vista Health Care Services,USD,195205.24,20010920,20011004
9326,001,1000,2008,1000020084,001,INV100000000004280,5193285153,NVA0018948,Liu & Chao Engineering,NOK,1844172.79,20080920,20081015
9327,001,1000,2019,1000019228,001,INV100000000005263,0342742509,YMT4618717,Red Maple Ventures,USD,32424.82,20190920,20191011
9328,001,2000,2001,1000000660,001,INV100000000018338,8848501698,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,86872.92,20010920,20011012
9329,001,2000,2001,1000024761,001,INV100000000001702,3609797357,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,251772.57,20010920,20010921
9330,001,2000,2001,1000019878,001,INV100000000046931,7676393973,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,239790.15,20010920,20011001
9331,001,2000,2001,1000003122,001,INV100000000015168,7365028706,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,123621.91,20010920,20011011
9332,001,2000,2001,1000006203,001,INV100000000018650,8028224315,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,120949.48,20010920,20010927
9333,001,2000,2001,1000010981,001,INV100000000018158,5965701517,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,137510.77,20010920,20010929
9334,001,2000,2016,1000011569,001,INV100000000010213,2351112842,CEI4303673,Bianchi & Figli SRL,EUR,255928.25,20160920,20161002
9335,001,1000,2004,1000000362,001,INV100000000003189,8335513110,QNK4898931,Bertolini & Figli S.p.A.,JPY,4196991.48,20040920,20041014
9336,001,2000,2012,1000018678,002,INV100000000004618,0683351346,DDD0641353,Zhang & Co. Limited,USD,71634.92,20120920,20121029
9337,001,1000,2007,1000011753,001,INV100000000006559,7401556281,AVR1905370,Dupont & Frères SARL,EUR,263038.96,20070920,20071026
9338,001,1000,2007,1000023143,001,INV100000000019816,0423254648,AVR1905370,Dupont & Frères SARL,EUR,268767.58,20070920,20070929
9339,001,1000,2007,1000040628,002,INV100000000021198,7046859039,AVR1905370,Dupont & Frères SARL,EUR,122281.8,20070920,20071019
9340,001,3000,2016,1000001671,001,INV100000000006420,5767955927,PNH6985521,Smith & Co. Consulting,USD,42401.29,20160920,20161002
9341,001,4000,2012,1000012819,001,INV100000000013521,8071193179,JJM5054555,Shoreline Property Group,USD,405636.35,20120920,20121009
9342,001,1000,2010,1000003154,001,INV100000000007545,8992933734,JMV1008381,Bertolini & Co. SRL,JPY,58488536.71,20100920,20100930
9343,001,2000,2013,1000011434,002,INV100000000007616,0038313364,ZYU5636450,Nakamura & Co. 株式会社,EUR,47347.11,20130920,20131009
9344,001,1000,2023,1000026494,001,INV100000000006985,0115570451,EEN7276041,Apollo Catering Services,USD,143666.71,20230920,20231002
9345,001,1000,2001,1000003004,001,INV100000000016533,1174219472,KBR7146665,TerraNova Energy Co.,KRW,373534927.29,20010920,20011022
9346,001,1000,2009,1000026121,003,INV100000000005682,2599066998,YSD3087280,Ramirez & Hijos Servicios,USD,81520.47,20090920,20091011
9347,001,1000,2009,1000026591,002,INV100000000004759,0822780758,YSD3087280,Ramirez & Hijos Servicios,USD,111024.48,20090920,20090921
9348,001,1000,2009,1000006685,001,INV100000000001054,8448617488,YSD3087280,Ramirez & Hijos Servicios,USD,81810.1,20090920,20091024
9349,001,1000,2009,1000008037,001,INV100000000016692,0181515000,YSD3087280,Ramirez & Hijos Servicios,USD,346657.12,20090920,20091014
9350,001,1000,2009,1000011231,001,INV100000000008231,7972929681,YSD3087280,Ramirez & Hijos Servicios,USD,159712.52,20090920,20091001
9351,001,1000,2009,1000016074,002,INV100000000004735,0181664100,YSD3087280,Ramirez & Hijos Servicios,USD,291661.82,20090920,20091002
9352,001,1000,2008,1000008414,001,INV100000000016716,4746231734,GXB1113780,Hassan & Co. Ltd.,EUR,223807.46,20080920,20081003
9353,001,3000,2010,1000033403,001,INV100000000014457,4993579098,UNU1323836,Ferrari & Figli SRL,USD,107988.52,20100920,20101003
9354,001,3000,2005,1000021058,001,INV100000000009167,8022700460,CDK1354752,Ivanov & Partners Ltd.,USD,115526.63,20050920,20051022
9355,001,2000,2016,1000010605,001,INV100000000008135,8550176724,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,40190.87,20160920,20161003
9356,001,3000,2016,1000011421,001,INV100000000018668,2210244782,AVR1905370,Dupont & Frères SARL,EUR,62488.12,20160920,20161001
9357,001,3000,2012,1000022069,001,INV100000000021611,2495811818,KVF4482570,Santos & Filhos Comércio,EUR,158632.1,20120920,20121006
9358,001,2000,2015,1000045537,002,INV100000000003258,2388044363,TCO9263651,Zhao & Sons Ltd.,EUR,52021.62,20150920,20151011
9359,001,2000,2005,1000002610,001,INV100000000010717,8028480563,ZAL0239607,Aurora Digital Labs,USD,76028.4,20050920,20051001
9360,001,1000,2000,1000002230,002,INV100000000000289,9626438798,TIH6044372,Dubois & Frères SARL,USD,146368.23,20000920,20000929
9361,001,3000,2023,1000005984,001,INV100000000003922,2659410658,ETW4696582,AeroMax Manufacturing,SEK,2537383.18,20230920,20231017
9362,001,3000,2002,1000016562,001,INV100000000012443,5813371894,MUT0417299,Ramirez & Hijos Consultoría,USD,13125.99,20020920,20021001
9363,001,2000,2002,1000022963,002,INV100000000000630,0136083501,ZYU5636450,Nakamura & Co. 株式会社,EUR,106490.34,20020920,20021019
9364,001,1000,2014,1000010140,001,INV100000000006645,1787312325,YSD3087280,Ramirez & Hijos Servicios,USD,41899.34,20140920,20140926
9365,001,3000,2013,1000004193,002,INV100000000031363,1429004930,BEY4435252,Vulcan Heavy Industries,USD,138728.9,20130920,20130927
9366,001,3000,2013,1000011679,001,INV100000000010010,3693222823,BEY4435252,Vulcan Heavy Industries,USD,217217.4,20130920,20131013
9367,001,1000,2005,1000009559,001,INV100000000005657,7364124108,YSV1911248,Galaxy IT Services,JPY,24846119.16,20050920,20050924
9368,001,1000,2017,1000029533,001,INV100000000011324,1714017678,JMV1008381,Bertolini & Co. SRL,JPY,14236431.42,20170920,20171021
9369,001,1000,2017,1000002426,001,INV100000000010494,6466003498,JMV1008381,Bertolini & Co. SRL,JPY,17698811.95,20170920,20170922
9370,001,1000,2017,1000006727,001,INV100000000011700,3711596918,JMV1008381,Bertolini & Co. SRL,JPY,1233330.36,20170920,20170921
9371,001,1000,2016,1000012767,001,INV100000000023320,2587521223,KST5094255,Infinity Edge Technologies,EUR,21371.79,20160920,20161004
9372,001,1000,2000,1000011699,001,INV100000000001295,2176672057,XVO6675883,Schmidt & Co. Handels,USD,177899.69,20000920,20001026
9373,001,2000,2021,1000006853,002,INV100000000035359,0012901145,AVR1905370,Dupont & Frères SARL,EUR,121456.93,20210920,20211007
9374,001,3000,2014,1000009952,001,INV100000000019434,7518826646,ZYU5636450,Nakamura & Co. 株式会社,EUR,190309.34,20140920,20140922
9375,001,3000,2008,1000000437,001,INV100000000014499,4261084090,AVR1905370,Dupont & Frères SARL,EUR,33377.35,20080920,20081014
9376,001,1000,2003,1000008864,001,INV100000000018139,7970557515,CZR7214715,Patel & Sons Pvt. Ltd.,USD,226789.41,20030920,20031007
9377,001,2000,2010,1000002770,001,INV100000000021249,6890372490,TCO9263651,Zhao & Sons Ltd.,EUR,188800.27,20100920,20101004
9378,001,2000,2010,1000037799,003,INV100000000008365,1250154795,TCO9263651,Zhao & Sons Ltd.,EUR,139484.48,20100920,20101007
9379,001,2000,2010,1000016689,001,INV100000000005955,6397394514,TCO9263651,Zhao & Sons Ltd.,EUR,177314.75,20100920,20100928
9380,001,2000,2010,1000012511,001,INV100000000005645,2104696999,TCO9263651,Zhao & Sons Ltd.,EUR,80877.1,20100920,20100929
9381,001,1000,2009,1000000057,001,INV100000000001806,1680170935,QYY2957205,Park & Lee Solutions,EUR,142925.88,20090920,20091012
9382,001,2000,2009,1000001066,001,INV100000000009081,0091843833,ZYU5636450,Nakamura & Co. 株式会社,EUR,92899.68,20090920,20091007
9383,001,1000,2015,1000013039,001,INV100000000023298,8927198893,KBR7146665,TerraNova Energy Co.,KRW,214516907.62,20150920,20151028
9384,001,2000,2002,1000008535,001,INV100000000013559,2259217330,TAE8255972,Lumen Power Technologies,EUR,128678.71,20020920,20021011
9385,001,2000,2002,1000007131,001,INV100000000014108,8684641445,TAE8255972,Lumen Power Technologies,EUR,43652.32,20020920,20021013
9386,001,8000,2008,1000008497,001,INV100000000013446,3016605868,UKG9830524,Tanaka & Co. 株式会社,USD,260852.84,20080920,20081011
9387,001,2000,2010,1000037992,001,INV100000000021100,3930199073,TLW0369383,Blue Horizon Travel Ltd,JPY,32298180.21,20100920,20101031
9388,001,7000,2005,1000010897,001,INV100000000010783,0155006228,EXV9923358,Kim & Lee Technologies,USD,309980.14,20050920,20051023
9389,001,7000,2005,1000002805,001,INV100000000020645,6844010921,EXV9923358,Kim & Lee Technologies,USD,148332.97,20050920,20051011
9390,001,7000,2005,1000008846,001,INV100000000007130,0238624095,EXV9923358,Kim & Lee Technologies,USD,263890.9,20050920,20051003
9391,001,1000,2024,1000002979,001,INV100000000007894,4039234444,UNU1323836,Ferrari & Figli SRL,USD,352661.06,20240920,20241004
9392,001,1000,2024,1000003639,001,INV100000000018168,0175653583,UNU1323836,Ferrari & Figli SRL,USD,151574.09,20240920,20240929
9393,001,1000,2024,1000029894,001,INV100000000013497,8551651295,UNU1323836,Ferrari & Figli SRL,USD,179372.12,20240920,20241022
9394,001,1000,2024,1000001020,001,INV100000000014114,3774534209,UNU1323836,Ferrari & Figli SRL,USD,186285.52,20240920,20241005
9395,001,1000,2024,1000012800,001,INV100000000008515,2774124143,UNU1323836,Ferrari & Figli SRL,USD,60397.16,20240920,20241012
9396,001,1000,2006,1000001171,001,INV100000000012749,6010452636,SVK9876542,Oliveira & Filhos Comércio,USD,374106.55,20060920,20060925
9397,001,5000,2016,1000007954,001,INV100000000018556,7076192404,ABL2462450,Kim & Choi Electronics,EUR,100322.6,20160920,20161026
9398,001,1000,2020,1000008071,001,INV100000000003709,6420569109,DDD0641353,Zhang & Co. Limited,USD,505414.21,20200920,20201001
9399,001,1000,2011,1000045275,001,INV100000000026588,7822803491,IUX2238877,Patel & Co. Pvt. Ltd.,USD,47636.7,20110920,20111002
9400,001,4000,2013,1000010572,001,INV100000000013087,0292841559,CZR7214715,Patel & Sons Pvt. Ltd.,USD,151400.43,20130920,20130922
9401,001,3000,2001,1000014522,001,INV100000000008836,8997285136,RJT9884296,OpalStone Mining Inc.,EUR,81116.49,20010920,20011024
9402,001,3000,2001,1000052558,001,INV100000000015320,9789188633,RJT9884296,OpalStone Mining Inc.,EUR,26349.34,20010920,20011018
9403,001,3000,2001,1000001279,001,INV100000000016136,8256052430,RJT9884296,OpalStone Mining Inc.,EUR,106493.71,20010920,20010926
9404,001,3000,2001,1000025713,001,INV100000000018202,7273297111,RJT9884296,OpalStone Mining Inc.,EUR,97138.16,20010920,20011005
9405,001,1000,2011,1000003662,001,INV100000000019449,5944392120,HFX5107881,Pacific Ocean Fisheries,USD,261444.02,20110920,20110928
9406,001,1000,2011,1000007102,001,INV100000000015060,0336148978,HFX5107881,Pacific Ocean Fisheries,USD,170824.99,20110920,20111019
9407,001,1000,2022,1000007205,003,INV100000000024696,0801378509,YGQ8237982,Eagle Financial Group,USD,122727.96,20220920,20221005
9408,001,1000,2012,1000032045,001,INV100000000014642,7125331066,JJM5054555,Shoreline Property Group,USD,245070.58,20120920,20120928
9409,001,4000,2007,1000005041,001,INV100000000023424,6946404479,DDD0641353,Zhang & Co. Limited,USD,174711.77,20070920,20071017
9410,001,4000,2007,1000002850,001,INV100000000017185,7101741655,DDD0641353,Zhang & Co. Limited,USD,456272.58,20070920,20071006
9411,001,4000,2007,1000037493,001,INV100000000006136,5404885804,DDD0641353,Zhang & Co. Limited,USD,244293.73,20070920,20071001
9412,001,4000,2007,1000011059,001,INV100000000028388,7866962201,DDD0641353,Zhang & Co. Limited,USD,123638.25,20070920,20070924
9413,001,1000,2005,1000006270,001,INV100000000025600,6613692759,HFX5107881,Pacific Ocean Fisheries,USD,105915.11,20050920,20050926
9414,001,1000,2005,1000017110,001,INV100000000002022,3620368358,HFX5107881,Pacific Ocean Fisheries,USD,182961.73,20050920,20051008
9415,001,1000,2005,1000018992,001,INV100000000048488,2960918028,HFX5107881,Pacific Ocean Fisheries,USD,89827.89,20050920,20051003
9416,001,1000,2005,1000015873,001,INV100000000027257,6222557905,HFX5107881,Pacific Ocean Fisheries,USD,83400.69,20050920,20051004
9417,001,1000,2005,1000000638,001,INV100000000007149,4739601729,HFX5107881,Pacific Ocean Fisheries,USD,123745.33,20050920,20050923
9418,001,3000,2006,1000000308,001,INV100000000011219,1111967646,QNK4898931,Bertolini & Figli S.p.A.,JPY,53028228.05,20060920,20061006
9419,001,1000,2017,1000007169,001,INV100000000005929,6746206786,ABL2462450,Kim & Choi Electronics,EUR,143386.47,20170920,20170923
9420,001,3000,2005,1000027172,004,INV100000000006278,6647804945,JVE9656627,Vista Health Care Services,USD,128493.8,20050920,20051013
9421,001,3000,2005,1000012443,001,INV100000000014258,2374167758,JVE9656627,Vista Health Care Services,USD,114607.14,20050920,20050921
9422,001,2000,2020,1000004910,001,INV100000000010208,5207094603,CZR7214715,Patel & Sons Pvt. Ltd.,USD,147813.43,20200920,20200930
9423,001,2000,2020,1000008191,001,INV100000000000599,4320913408,CZR7214715,Patel & Sons Pvt. Ltd.,USD,138953.12,20200920,20200926
9424,001,2000,2020,1000018552,001,INV100000000003128,8872719051,CZR7214715,Patel & Sons Pvt. Ltd.,USD,78396.46,20200920,20201008
9425,001,1000,2021,1000015164,001,INV100000000016498,2537934291,IUX2238877,Patel & Co. Pvt. Ltd.,USD,111021.39,20210920,20211001
9426,001,2000,2011,1000008304,001,INV100000000027859,5814792059,NVA0018948,Liu & Chao Engineering,NOK,548761.3,20110920,20111006
9427,001,2000,2011,1000011037,001,INV100000000008652,9041878302,NVA0018948,Liu & Chao Engineering,NOK,2198399.11,20110920,20111007
9428,001,2000,2011,1000002049,002,INV100000000006174,4919476793,NVA0018948,Liu & Chao Engineering,NOK,758154.88,20110920,20111012
9429,001,2000,2011,1000003314,001,INV100000000000700,5215756526,NVA0018948,Liu & Chao Engineering,NOK,3124906.52,20110920,20111003
9430,001,2000,2018,1000011303,001,INV100000000014873,7137920750,KVF4482570,Santos & Filhos Comércio,EUR,96721.69,20180920,20180930
9431,001,2000,2018,1000007140,001,INV100000000012632,8221135140,KVF4482570,Santos & Filhos Comércio,EUR,286964.77,20180920,20181013
9432,001,2000,2019,1000021980,001,INV100000000004681,5594244814,AVR1905370,Dupont & Frères SARL,EUR,125773.87,20190920,20190930
9433,001,5000,2012,1000027437,001,INV100000000007864,7701563262,HFX5107881,Pacific Ocean Fisheries,USD,19483.87,20120920,20121004
9434,001,1000,2016,1000022762,001,INV100000000007572,9161079338,KVF4482570,Santos & Filhos Comércio,EUR,59697.36,20160920,20161010
9435,001,1000,2003,1000004519,002,INV100000000013502,7472725987,ABL2462450,Kim & Choi Electronics,EUR,298435.62,20030920,20031010
9436,001,2000,2011,1000006659,001,INV100000000000514,4422206419,CDK1354752,Ivanov & Partners Ltd.,USD,61479.38,20110920,20111014
9437,001,2000,2010,1000011725,001,INV100000000007877,9810989488,IUX2238877,Patel & Co. Pvt. Ltd.,USD,132210.79,20100920,20100925
9438,001,1000,2017,1000021261,001,INV100000000015443,5074820196,EEN7276041,Apollo Catering Services,USD,26027.83,20170920,20171010
9439,001,1000,2021,1000000053,001,INV100000000013639,4821744277,YSV1911248,Galaxy IT Services,JPY,9478480.21,20210920,20211006
9440,001,1000,2010,1000023556,001,INV100000000024472,6874043880,SVK9876542,Oliveira & Filhos Comércio,USD,364229.8,20100920,20101011
9441,001,1000,2017,1000008310,001,INV100000000014322,6875128622,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,86831.65,20170920,20171018
9442,001,1000,2006,1000011706,001,INV100000000006440,2197155819,GXB1113780,Hassan & Co. Ltd.,EUR,212053.01,20060920,20061014
9443,001,1000,2002,1000017800,001,INV100000000000512,8171559169,JYB8631854,Dubois & Co. S.A.R.L.,USD,200342.18,20020920,20021007
9444,001,1000,2000,1000008276,001,INV100000000034078,9674475323,MUT0417299,Ramirez & Hijos Consultoría,USD,259002.7,20000920,20001001
9445,001,1000,2000,1000009208,001,INV100000000003707,2125358790,MUT0417299,Ramirez & Hijos Consultoría,USD,81680.93,20000920,20001009
9446,001,1000,2000,1000018955,001,INV100000000010017,3511432881,MUT0417299,Ramirez & Hijos Consultoría,USD,119663.21,20000920,20001002
9447,001,3000,2007,1000026991,001,INV100000000028368,3257582057,MLW7256855,Santos & Filho Lda.,AUD,445293.19,20070920,20070927
9448,001,1000,2014,1000005511,001,INV100000000003035,3689822644,MTU0130847,Ivanov & Sons Engineering,USD,150386.51,20140920,20141008
9449,001,4000,2000,1000018954,003,INV100000000026776,2938252420,JYB8631854,Dubois & Co. S.A.R.L.,USD,276365.86,20000920,20001007
9450,001,2000,2007,1000001908,001,INV100000000006809,1491637056,UXJ6820071,Rossi & Figli S.p.A.,CHF,127459.2,20070920,20071013
9451,001,2000,2002,1000023990,001,INV100000000014212,5041402489,SIZ6820794,Global Solutions Ltd,NZD,101659.36,20020920,20021019
9452,001,1000,2010,1000001766,001,INV100000000007569,7163409793,EEN7276041,Apollo Catering Services,USD,289865.14,20100920,20100929
9453,001,2000,2024,1000001647,001,INV100000000012083,0076361961,CEI4303673,Bianchi & Figli SRL,EUR,223628.57,20240920,20241012
9454,001,1000,2024,1000005514,001,INV100000000016097,5375455587,JYB8631854,Dubois & Co. S.A.R.L.,USD,116803.78,20240920,20241011
9455,001,3000,2021,1000008605,002,INV100000000014120,1795747778,MTU0130847,Ivanov & Sons Engineering,USD,235726.1,20210920,20211022
9456,001,3000,2021,1000016741,001,INV100000000007982,8185466558,MTU0130847,Ivanov & Sons Engineering,USD,132502.54,20210920,20211005
9457,001,3000,2021,1000006586,001,INV100000000021698,1979248429,MTU0130847,Ivanov & Sons Engineering,USD,153154.41,20210920,20210927
9458,001,4000,2020,1000004714,001,INV100000000003230,5662816903,ZAL0239607,Aurora Digital Labs,USD,41898.3,20200920,20201003
