payment_id,Business Partner,Account Number,Memo Line,Amount,Currency,Posting Date
7647,Kim & Lee Technologies,US78QMZQ98005519667632, 1923 5524178336,177449.47,USD,20111022
7648,BC Ventures,JP55COGP21284347642066,INV1000000000057 65 7397063179,14224862.23,JPY,20031006
7649,AMX INDUSTRIES,SE46GXKO73159490586543,receipt number 7157451459 INV1000000000069198,310628.26,SEK,20201001
7650,AMX INDUSTRIES,SE46GXKO73159490586543,receipt number  INV1000000000006919,518198.4199999999,SEK,20201001
7651,Smith & Co. Consulting,US68TYWD93527713228340,RECEIPT INV10000000000691 4255581592,310774.36,USD,20060928
7652,Kim & Lee Technologies,US11MXTO83752599536867, 1000001903 ref 0: 8330825412 & ref 1: 0055382189 & ref 2: 1774278878 & ref 3: 4454808515 & ref 4: 6519851755 & ref 5: 0414740842 & ref 6: 5702479577,1488561.7699999998,USD,20101018
7653,F&F Ventures,SV41OAYF71955705708972,ORDER OF NO 0: 5645565749 & NO 1: 5921486171 ,167537.19,USD,20001001
7654,DF Holdings,ZW77JSAD86352332836377,receipt number INV100000000019 529 00671 11856,46275.060000000005,USD,20070925
7655,DF Holdings,ZW77JSAD86352332836377,receipt number INV10000 0000019529 0067 111856,28243.72,USD,20071023
7656,Red Maple Ventures,US49XYJM88732373778550,"payment ref 0: 9677003441, ref 1: 6775392720, ref 2: 9291573272 ",561396.0599999999,USD,20090930
7657,Santos & Filho Lda.,AU14FSGP75413836101729,"PAY  5008000847, 9909188983",520821.83,AUD,20231002
7658,Patel & Co. Pvt. Ltd.,ZW76GAMT92974160785191,RECEIPT 853343 3071 103995 INV100000000019 680 NUM 6ll5v,179935.24,USD,20061020
7659,Patel & Co. Pvt. Ltd.,ZW76GAMT92974160785191,RECEIPT 853343307 100000000005884 INV10000000001968 NUM pohkvgznf,148243.45,USD,20060927
7660,DF Solutions,IE69OHOG46653629276946,ORDER OF INV10000 0000002518 10000009330 296580640,183345.57,EUR,20001013
7661,DF Solutions,IE69OHOG46653629276946,ORDER OF INV10000000000251 1000006201 29658 06405,200258.98,EUR,20001025
7662,SP Consulting,KR28BVOX73302140824849,receipt number INV1000000000161 063673076,30075568.21,KRW,20031004
7663,SP Consulting,KR28BVOX73302140824849,receipt number INV010000000016192 066730768,11195687.23,KRW,20030926
7664,Lumen Power Technologies,IE81NFGS32338919992498, INV1000000000105 57,186411.19,EUR,20021002
7665,RF Solutions,EU80SHBU99676216281717,"RECEIPT REF 0: 9311576658, REF 1: 8629629775, REF 2: 8226587420, REF 3: 7489069766 ",811885.54,EUR,20181004
7666,Liu & Chao Engineering,NO67KUKR75990558614961,RECEIPT NO 0: 2681751782NO 1: 1610981711NO 2: 4104618808NO 3: 2531358215 ,8309049.619999999,NOK,20130926
7667,Apollo Catering Services,EC65DGAR74950078797614,RECEIPT INV1000000800003687 ,98485.57,USD,20061018
7668,Apollo Catering Services,EC65DGAR74950078797614,RECEIPT INV100000000003687 ,68642.01000000001,USD,20060928
7669,Kim & Choi Electronics,FR90VMJD61142441117749,ORDER OF 439172249 INV100000000024093 bxc3kb,82107.83,EUR,20011012
7670,Kim & Choi Electronics,FR90VMJD61142441117749,ORDER OF 439172249  byyh0yz,135315.13,EUR,20011002
7671,SC CONSULTING GROUP,US68TYWD93527713228340,RECEIPT NV100000000009383 679948860,51812.27,USD,20170930
7672,SC Trading,ZW59RLKV09075233491043,receipt number 929048 2455 IN0V100000000015910,113740.18,USD,20231001
7673,Vista Health Care Services,SV45AQUO19832173360815,payment  272976994,95973.40000000001,USD,20151022
7674,SP Consulting,KR28BVOX73302140824849,receipt number NV100000000023454 ,49558287.71,KRW,20110927
7675,SP Consulting,KR28BVOX73302140824849,receipt number INV10 0000000023454 ,78048115.56,KRW,20110922
7676,ZC_Ltd_11212,US15SVBG74166913229289,receipt number INV10000000001781 156 9561340,31299.46,USD,20190926
7677,ZC_Ltd_11212,US15SVBG74166913229289,receipt number INV10000000001813 169561340,27275.85,USD,20190923
7678,Dubois & Frères SARL,ZW26WTRF24204713773772,receipt number  4289916042,307838.18,USD,20111024
7679,Zhang & Co. Limited,US80YMLZ45679853732694,receipt number  9277338734,82258.15,USD,20060927
7680,Zhang & Co. Limited,US80YMLZ45679853732694,receipt number INV100000000009021 ,154705.6,USD,20061002
7681,VHI MANUFACTURING,EC46SLCU14727463738896, 18479 INV100000000002552,125562.18,USD,20220929
7682,Patel & Sons Pvt. Ltd.,SV22EZNA58441680215504,RECEIPT  9793868583,188775.64,USD,20161013
7683,Lumen Power Technologies,IE65IXPZ88835428308186,4107166890 ,108411.43,EUR,20220924
7684,Lumen Power Technologies,IE10PEWN36363975730276,002060964 NV100000000011345,188249.59,EUR,20071020
7685,Lumen Power Technologies,IE10PEWN36363975730276,00206209641 INV10000000001134,84727.86000000003,EUR,20070928
7686,OSM RESOURCES,ES61SPTI39154749449893,receipt number INV1001000000008544 10002482 9323402832,8352.019999999999,EUR,20071011
7687,OSM RESOURCES,ES61SPTI39154749449893,receipt number INV100000000008544 1000000006852 393402832,80685.2,EUR,20071018
7688,Santos & Filho Lda.,AU14FSGP75413836101729,PAY INV100000000008750 ,344358.52,AUD,20140930
7689,H&S Enterprises,ES48TVHT13416747271116, 199 NV100000000033097,126655.47,EUR,20030921
7690,CEM PLANNERS,SV12OVQE34825959716219,receipt number  222174102 REF yd0mk,127347.98,USD,20020927
7691,OpalStone Mining Inc.,ES61SPTI39154749449893,receipt number  10000000001958 no 0: 6815408852 | no 1: 0316249690,182796.11000000002,EUR,20221004
7692,Zhao & Sons Ltd.,EU21QINT89660374269417,payment  INV100000000012275 REFERENCE 4tgjr,123666.86,EUR,20180926
7693,Tanaka Corp.,ZW28TTSS20204212538805,#RECEIPT: 74984935 INV100000000007129,114307.39,USD,20010928
7694,Tanaka Corp.,ZW28TTSS20204212538805,#RECEIPT: 027498495 ,123555.96999999999,USD,20011006
7695,OSM RESOURCES,ES20CMTE44658450515327,receipt number INV10000000 0002290 1000001706 107982613,263055.31,EUR,20031023
7696,Pacific Ocean Fisheries,PA70JIXZ70733964113197,#RECEIPT: INV100000000042182 1000000007909 ,189277.72,USD,20171029
7697,Smith & Co. Consulting,US68TYWD93527713228340,RECEIPT INV100000000006068 ,160051.59,USD,20231013
7698,Smith & Co. Consulting,US68TYWD93527713228340,RECEIPT  3702162586,107824.4,USD,20161015
7699,Smith & Co. Consulting,US68TYWD93527713228340,RECEIPT  3702162586,287608.4,USD,20161007
7700,Blue Horizon Travel Ltd,JP26PWMP40022856455126,INV100000000012393 ,16547648.69,JPY,20191019
7701,Rossi & Figli Costruzioni,SV38XHWS88142304184916,ORDER OF 752497220 ,321069.42000000004,USD,20000920
7702,LPT ENERGY,IE16XJVZ01668558714423,ref 0: 25081274337 | ref 1: 886468918 | ref 2: 17541664271 | ref 3: 8938040160 ,373343.1699999999,EUR,20161006
7703,ADL TECH,US15BUPR26459341280506, INV100000000002307,43059.7,USD,20101008
7704,ADL TECH,US15BUPR26459341280506,4404990426 ,20248.57,USD,20100924
7705,RH Services,EC71POCP43339649040193,receipt number 0180448943 INV1000000000240039 wid9,55089.659999999996,USD,20101016
7706,RH Services,EC71POCP43339649040193,receipt number  INV1000000000201039 ydoysx1gu6,76394.54000000001,USD,20100925
7707,Galaxy IT Services,JP23AAOZ43884105635802,payment  8222942114 doyj50p,27202842.25,JPY,20231009
7708,SC Trading,ZW51DNVB11230644344992,receipt number 6006734852 INV100 000000013608,357191.64,USD,20211015
7709,Smith & Co. Consulting,US36DHCV84661875637302,RECEIPT  3906704132,128263.13,USD,20001012
7710,Ramirez & Hijos Servicios,EC71POCP43339649040193,receipt number 8784100876  39zr9bio7,101395.08,USD,20051013
7711,Ramirez & Hijos Servicios,EC71POCP43339649040193,receipt number 8784100876  zd22n7fr,68774.56000000001,USD,20051001
7712,RFC_88990,SV38XHWS88142304184916,ORDER OF 9789729551 ,87270.65,USD,20011021
7713,RFC_88990,SV38XHWS88142304184916,ORDER OF 97897429551 ,80278.43,USD,20011002
7714,GXS TECH,JP23AAOZ43884105635802,payment  + 835055865 & + 90854800588 & + 357254749 odjxqfqyrt,42184878.449999996,JPY,20011014
7715,TNE RESOURCES,KR17XYXA58116372865191,PAY  0972693157,337548603.47,KRW,20211018
7716,OpalStone Mining Inc.,ES61SPTI39154749449893,receipt number INV100000000013645 18900 ,168858.15,EUR,20121001
7717,Dubois & Co. S.A.R.L.,ZW89FDZP67748241089703,987966 100000000809 INV100000000000453 NUM lja9m,122937.85,USD,20051005
7718,Patel & Sons Pvt. Ltd.,SV68CHTX17930433876614,RECEIPT INV100000000042873 ,92404.53,USD,20071008
7719,Patel & Sons Pvt. Ltd.,SV68CHTX17930433876614,RECEIPT INV100000000024873 ,47917.19999999998,USD,20070927
7720,AMX INDUSTRIES,SE46GXKO73159490586543,receipt number  IN1V00000000011422,751773.76,SEK,20240926
7721,Ramirez & Hijos Servicios,EC71POCP43339649040193,receipt number NO 0: 9420392083 NO 1: 7602878123 NO 2: 3651804331 NO 3: 2464235513  ffl27qjg,443073.06999999995,USD,20190929
7722,Kim & Lee Technologies,US07VGMG69140207635056,INV100000000010978 198 ,173526.78,USD,20081007
7723,ADL TECH,US15BUPR26459341280506, INV100000000032366,48184.560000000005,USD,20121020
7724,Dubois & Co. S.A.R.L.,ZW36YWNE17469290674294,8412401205 1977  NUM m59ikh1u27g,140167.15,USD,20091012
7725,IP Consulting,SV19KKUN36138602803468,ORDER OF 424660690 0 INV10000000000860,231961.76,USD,20020924
7726,ACS HOSPITALITY,EC65DGAR74950078797614,RECEIPT  5710180036,36723.28,USD,20050929
7727,Liu & Chao Engineering,NO83KQHA30401614802459,RECEIPT 9 435180433 ,347959.09,NOK,20240926
7728,ACS HOSPITALITY,EC22BZGP90168289034266,RECEIPT INV100000000008025 ,27199.739999999998,USD,20231010
7729,ACS HOSPITALITY,EC22BZGP90168289034266,RECEIPT INV100000000008025 ,22282.000000000004,USD,20230928
7730,CEM PLANNERS,SV12OVQE34825959716219,receipt number INV10000000002615 0746892933 REF elf7utu2,233743.4,USD,20041011
7731,PL Innovations,IT92MAHH46391973807795,ORDER OF 4909862666 ,82026.67,EUR,20231011
7732,Zhang & Co. Limited,US49NYRG26232164607062,receipt number  no 0: 765885333 & no 1: 69 54590498 & no 2: 87126492487 & no 3: 46093528187,693978.25,USD,20120923
7733,EAGLE PAYMENTS,US55FZFE21568608001876,959891812 INV10000000 0024330,13119.73,USD,20171028
7734,EAGLE PAYMENTS,US55FZFE21568608001876,7995891812 INV100000000024330,86332.55,USD,20170927
7735,VHI MANUFACTURING,EC96HOBH95227782115933,651989857 10000000001430 ,188488.56,USD,20031008
7736,Smith & Co. Consulting,US74CBJK60402391623394,RECEIPT  4082548594,131696.08,USD,20131022
7737,POF SEAFOOD,PA07YBHQ30636811836252,#RECEIPT:  1000000004571 0431648728,173340.64,USD,20181010
7738,SF Enterprises,AU14FSGP75413836101729,PAY NV100000000002769 733743687,291833.91,AUD,20141019
7739,Oliveira & Filhos Comércio,ZW95DMTM45636270440856,receipt number 6245311922  REF wyajbp,421878.59,USD,20120928
7740,Santos & Filhos Comércio,DE80EVCP03273345215817,RECEIPT INV100000000017490 ,39435.71,EUR,20061011
7741,Santos & Filhos Comércio,DE80EVCP03273345215817,RECEIPT  2504195733,51981.85,EUR,20060925
7742,F&F Ventures,SV86RZEI75605993290228,ORDER OF NO 0: 0758869002 & NO 1: 0562193993 & NO 2: 5884091387 & NO 3: 2166414235 ,559076.9199999999,USD,20021013
7743,TerraNova Energy Co.,KR17XYXA58116372865191,PAY INV100000000004635 6884402624,211204056.82,KRW,20191006
7744,Dupont & Frères SARL,IE30LMIO14194372621615,ORDER OF  100000000000334 6714942851,129091.55,EUR,20180926
7745,Bertolini & Co. SRL,JP55COGP21284347642066, NO 0: 7421715059NO 1: 0248878935NO 2: 5732139528NO 3: 7971019391,97810653.78999999,JPY,20181006
7746,Patel & Sons Pvt. Ltd.,SV54HXEA79381774413232,RECEIPT INV10000000001923 ,185395.64,USD,20061001
7747,Zhang & Co. Limited,US49NYRG26232164607062,receipt number  no 0: 19 14361999 & no 1: 970235359 & no 2: 492782445 & no 3: 144080759 & no 4: 801990995 & no 5: 721124357 & no 6: 2211547229,591569.61,USD,20240924
7748,H&S Enterprises,ES76JUUX87144638402773,3812374296 10031203 IV100000000001471,132350.98,EUR,20031022
7749,H&S Enterprises,ES76JUUX87144638402773,3812374296 10000005081 INV1080000000001471,106199.79,EUR,20030930
7750,Oliveira & Filhos Comércio,ZW95DMTM45636270440856,receipt number 3534066416  REF ypl,274753.56,USD,20020925
7751,Apollo Catering Services,EC88GQNR03792485926787,RECEIPT INV1000000000 05983 ,117493.93,USD,20121006
7752,Ivanov & Sons Engineering,EC07QGSB23709829413003,PAY  6289120890 95zsuy3hxavns,78227.35,USD,20091010
7753,AMX INDUSTRIES,SE46GXKO73159490586543,receipt number 7320 061803 INV10000000000318,931626.25,SEK,20221012
7754,Red Maple Ventures,US72PKFU92746836124279,payment 9585545053 INV1030000000004417,237158.42,USD,20010930
7755,NFS ADVISORS,PA57EITK85774453544950,receipt number 3427247169 INV1000000000815890 REFERENCE wr1914lbmj11n,154891.02,USD,20231013
7756,Smith & Co. Consulting,US36DHCV84661875637302,RECEIPT  8069826525,13436.33,USD,20211023
7757,Smith & Co. Consulting,US36DHCV84661875637302,RECEIPT  8069826525,14161.82,USD,20210927
7758,Smith & Co. Consulting,US36DHCV84661875637302,RECEIPT  8069826525,16724.55,USD,20211021
7759,Smith & Co. Consulting,US36DHCV84661875637302,RECEIPT  8069826525,20014.65,USD,20210928
7760,BF Ventures,IE68ILGN99832823108385,RECEIPT 424173353 INV10000000006526,260012.19,EUR,20031008
7761,Ivanov & Partners Ltd.,SV72COVR08960277816802,ORDER OF  INV100000000019024,298079.4,USD,20071003
7762,Schmidt & Partners AG,KR87IOED57697510850392,receipt number  7034779452,62308383.11,KRW,20011005
7763,RH Services,EC82DAEC93383522385495,receipt number 11679383540 NV100000000016120 5dxsqo86,112850.12,USD,20231025
7764,BF Holdings,JP04BQPW06234142267270,RECEIPT 5 931621674 INV1000700000009656,25837558.2,JPY,20081010
7765,RFC_88990,SV38XHWS88142304184916,ORDER OF 4990591726 INV10 0000000005070,284648.56,USD,20061016
7766,BC Ventures,JP10BDVR92723039543589,IN6V100000000004063 2557245404,21522147.080000002,JPY,20171006
7767,OF Trading,ZW97JTDO82348480752347,receipt number REF 0: 96112109 71REF 1: 13020797 66  REF qofxkvnw15rt,314653.25,USD,20020924
7768,F&F Ventures,SV33QXSG98847568135628,ORDER OF NO 0: 79121839669 & NO 1: 0 469205706 & NO 2: 631258210 ,407570.93,USD,20011013
7769,Shoreline Property Group,PA04ULMP25623811229020, INV100000000027924 REFERENCE by1vrhnvpm,243999.67,USD,20101006
7770,IET SOLUTIONS,ES77ZRIA44436136274569,"PAY  REF 0: 63 86348996, REF 1: 69958877054, REF 2: 158548331",292950.83999999997,EUR,20121011
7771,Santos & Filho Lda.,AU39BZBC06942054537071,PAY INV100 000000025590 ,489370.13999999996,AUD,20151004
7772,Lumen Power Technologies,IE16XJVZ01668558714423,1659335249 ,41593.08,EUR,20171101
7773,AMX INDUSTRIES,SE46GXKO73159490586543,receipt number 055217 4284 ,717340.57,SEK,20031002
7774,Rossi Family Ventures,CH46PHAY07690573560802,544646131 INV010000000025523,162983.08,CHF,20190925
7775,Ramirez & Hijos Consultoría,EC52ABOT61230474486347,receipt number  REF 0: 4847362963 & REF 1: 7411872274 & REF 2: 2952975380 & REF 3: 0507596442,652899.53,USD,20120920
7776,IP Consulting,SV19KKUN36138602803468,ORDER OF 85192956715 INV10000000006658,141914.83,USD,20181019
7777,KC Tech Solutions,FR90VMJD61142441117749,ORDER OF 160606483  mua31jtmxjsu8,156961.19999999998,EUR,20010927
7778,Patel & Co. Pvt. Ltd.,ZW41ZNUS76964877114424,RECEIPT 0727002841 1000000014590  NUM dah0gy7wfk,54617.23,USD,20101101
7779,SC Trading,ZW59RLKV09075233491043,receipt number 1009184896 ,98482.49,USD,20150930
7780,Kim & Lee Technologies,US78QMZQ98005519667632,INV100000000017139 10001931 ,30075.19,USD,20211010
7781,Kim & Lee Technologies,US78QMZQ98005519667632,INV100000000017139 114658 ,62443.67,USD,20211019
7782,IP Consulting,SV53TGRH56690308862815,ORDER OF 87221905394 INV10000 0000001395,175248.21,USD,20200920
7783,Nexus Financial Services,PA09PJVM46986363192179,receipt number 168088843 4 INV10 0000000010488 REFERENCE e69,61871.28,USD,20141018
7784,Aurora Digital Labs,US31CIEQ61908694669203, INV100000000032812,67845.56,USD,20180929
7785,Aurora Digital Labs,US31CIEQ61908694669203, INV100000000032812,81341.95000000001,USD,20181011
7786,Aurora Digital Labs,US31CIEQ61908694669203,9024498170 ,3837.6999999999907,USD,20180921
7787,Nakamura Corp.,IE96HMFG05609084516214,8142112196 INV100000000050215,141577.28999999998,EUR,20051023
7788,Rossi & Figli S.p.A.,CH63NCZR79469934122522, INV100000000005887,211721.15,CHF,20100928
7789,Apollo Catering Services,EC88GQNR03792485926787,RECEIPT  5879653499,160538.05,USD,20110926
7790,Apollo Catering Services,EC88GQNR03792485926787,RECEIPT INV100000000009615 ,66721.54999999999,USD,20111023
7791,BHT TOURS,JP66IBPT73086346175526, REF 0: 0080420099 & REF 1: 3975858103 & REF 2: 8094527028 & REF 3: 8582712654 & REF 4: 9944412582 & REF 5: 0483298972,107718622.80000001,JPY,20171024
7792,SPG REALTY,PA04ULMP25623811229020,600045991 INV100 000000026892 REFERENCE 2stglg6xu44,95346.01000000001,USD,20101015
7793,BHT TOURS,JP26PWMP40022856455126, REF 0: 947982883 & REF 1: 44077290946 & REF 2: 74999375403,132133257.53999999,JPY,20221014
7794,DF Holdings,ZW27IZUX97571132337325,receipt number INV10000000000166 58170242567,186517.05,USD,20121001
7795,DF Holdings,ZW27IZUX97571132337325,receipt number INV100000000001661 58170242567,107721.01000000001,USD,20121017
7796,DF Holdings,ZW27IZUX97571132337325,receipt number INV10000000000166 1 81870242567,157624.79000000004,USD,20121001
7797,Aurora Digital Labs,US30QLXI48317160457318,6333535596 ,96515.51000000001,USD,20240926
7798,SC Trading,ZW12LHLP01902321935235,receipt number  INV10000000008511,242328.38999999998,USD,20051026
7799,Hassan & Sons Pvt. Ltd.,ES92SDAP43749596766651,13549 68769 1000000020149 ,112341.9,EUR,20231009
7800,GXS TECH,JP55URXX19922438559959,payment INV100000000007728 388475995 7ypl7503hj4,6793064.63,JPY,20081011
7801,AeroMax Manufacturing,SE68LCKC51835489607558,receipt number  INV100000000002490,2432995.46,SEK,20031005
7802,Dubois & Frères SARL,ZW77JSAD86352332836377,receipt number  1883894921,206792.99,USD,20171107
7803,Bertolini & Co. SRL,JP10BDVR92723039543589, NO 0: 7954872540NO 1: 2380987739NO 2: 0570925361NO 3: 8492219085NO 4: 8054174381NO 5: 2699843002NO 6: 0427631406,210611394.84,JPY,20161019
7804,Tanaka & Co. 株式会社,ZW70BCJL16136698104880,#RECEIPT:  INV10 0000000001901,98388.71,USD,20130927
7805,Red Maple Ventures,US34XOKT18597398849451,payment 930806145 INV10000000008858,69432.08,USD,20121004
7806,SC Trading,ZW59RLKV09075233491043,receipt number 704367368 INV1000000000000727,195775.43,USD,20061009
7807,SC Trading,ZW59RLKV09075233491043,receipt number 8704376368 INV1000000800000727,173036.46,USD,20060929
7808,POF SEAFOOD,PA70JIXZ70733964113197,#RECEIPT: 6INV100000000007221 1322 08799686265,153208.69,USD,20021010
7809,Patel & Co. Pvt. Ltd.,ZW76GAMT92974160785191,RECEIPT 6969957602 100000000918  NUM cnfdgtkk3r,14314.8,USD,20201008
7810,BF Ventures,IE68ILGN99832823108385,RECEIPT 620955 1893 INV010000000004132,42266.189999999995,EUR,20160922
7811,BF Ventures,IE68ILGN99832823108385,RECEIPT 62095 51893 I2NV100000000004132,11578.629999999996,EUR,20161024
7812,Vista Health Care Services,SV45AQUO19832173360815,payment  8405759309,56055.74,USD,20190924
7813,Vista Health Care Services,SV45AQUO19832173360815,payment  8405759309,82872.32,USD,20191013
7814,Vista Health Care Services,SV45AQUO19832173360815,payment INV100000000003652 ,42228.5,USD,20191005
7815,Smith & Co. Consulting,US74CBJK60402391623394,RECEIPT  5317073995,319386.88,USD,20000927
7816,SC CONSULTING GROUP,US74CBJK60402391623394,RECEIPT INV100000000003 006 153321457,37867.409999999996,USD,20070922
7817,Crimson Event Management,SV12OVQE34825959716219,receipt number  9609306897 REF sa71n3dcy1jmt,36682.53,USD,20130925
7818,Crimson Event Management,SV12OVQE34825959716219,receipt number INV100000000003139  REF frh76tr2ykr,19846.84,USD,20131009
7819,Crimson Event Management,SV12OVQE34825959716219,receipt number INV100000000003139  REF g1zudnpu,45089.84,USD,20131006
7820,KL Technologies,US78QMZQ98005519667632, 100005528 6705321256,23193.07,USD,20031023
7821,KL Technologies,US78QMZQ98005519667632, 1000000000735 6705321256,53844.80000000001,USD,20031011
7822,Zhang & Co. Limited,US49NYRG26232164607062,receipt number  no 0: 3290086925 & no 1: 8731195251 & no 2: 8164880319 & no 3: 5764044646 & no 4: 9336343229,836049.46,USD,20121011
7823,Liu & Chao Engineering,NO39TVLQ14226411504242,RECEIPT 1413437769 ,806102.07,NOK,20221010
7824,Ivanov & Sons Engineering,EC90BMJQ22184557145398,PAY INV100000000012936 35972586749 1a3zs,115639.97,USD,20071009
